anio,mes,fecha,tramo,A,M,B2,B3,B4,C2,C3,C4,C5,C6,C7,C8,C9,total,AT,BT,CT,AT1
2023,4,2023-04-01,Las Choapas-Ocozocoautla,261648.0,5810.0,13721.0,5583.0,,27832.0,29762.0,3619.0,61603.0,10834.0,1418.0,813.0,41997.0,464640.0,267458.0,19304.0,177878.0,464640.0
2023,4,2023-04-01,Mexico-Cuernavaca,966146.0,24977.0,35532.0,11710.0,31.0,26103.0,18528.0,2371.0,24681.0,5303.0,458.0,70.0,7412.0,1123322.0,991123.0,47273.0,84926.0,1123322.0
2023,4,2023-04-01,Puente de Ixtla-Iguala,97301.0,1159.0,5511.0,405.0,,6956.0,9895.0,1395.0,5375.0,3394.0,50.0,8.0,1478.0,132927.0,98460.0,5916.0,28551.0,132927.0
2023,4,2023-04-01,La Pera-Cuautla,962110.0,20972.0,22163.0,1419.0,9.0,21970.0,13468.0,1704.0,17044.0,3910.0,301.0,143.0,7085.0,1072298.0,983082.0,23591.0,65625.0,1072298.0
2023,4,2023-04-01,Zacapalco-Rancho Viejo,60615.0,2800.0,2176.0,150.0,,1464.0,504.0,140.0,148.0,107.0,1.0,,,68105.0,63415.0,2326.0,2364.0,68105.0
2023,4,2023-04-01,Mexico-Queretaro,2790801.0,28878.0,120060.0,44953.0,27.0,202223.0,177449.0,22377.0,569154.0,52305.0,6689.0,2160.0,128374.0,4145450.0,2819679.0,165040.0,1160731.0,4145450.0
2023,4,2023-04-01,Mexico-Puebla,3642186.0,51396.0,135876.0,30073.0,297.0,166349.0,126781.0,10598.0,245671.0,27949.0,3448.0,1484.0,88203.0,4530311.0,3693582.0,166246.0,670483.0,4530311.0
2023,4,2023-04-01,Queretaro-Irapuato,1528880.0,13259.0,44963.0,22080.0,74.0,121602.0,121776.0,13655.0,339103.0,40867.0,8783.0,1153.0,96791.0,2352986.0,1542139.0,67117.0,743730.0,2352986.0
2023,4,2023-04-01,Puebla-Acatzingo,1130464.0,10104.0,63730.0,10570.0,194.0,65390.0,65626.0,6488.0,118268.0,19398.0,2698.0,957.0,67521.0,1561408.0,1140568.0,74494.0,346346.0,1561408.0
2023,4,2023-04-01,Acatzingo-Cd Mendoza,312356.0,2955.0,17748.0,6636.0,17.0,26358.0,40630.0,3636.0,87536.0,13046.0,2203.0,853.0,57719.0,571693.0,315311.0,24401.0,231981.0,571693.0
2023,4,2023-04-01,Cd Mendoza-Cordoba,724443.0,27278.0,41800.0,7106.0,,44560.0,58203.0,6466.0,97169.0,17832.0,2579.0,1680.0,68063.0,1097179.0,751721.0,48906.0,296552.0,1097179.0
2023,4,2023-04-01,Tehuacan-Oaxaca,771335.0,10308.0,42579.0,12137.0,32.0,43363.0,48448.0,3573.0,45596.0,10722.0,1867.0,1104.0,28107.0,1019171.0,781643.0,54748.0,182780.0,1019171.0
2023,4,2023-04-01,Tijuana-Ensenada,963256.0,5903.0,13885.0,1258.0,53.0,24188.0,9619.0,1826.0,63629.0,3486.0,346.0,366.0,16134.0,1103949.0,969159.0,15196.0,119594.0,1103949.0
2023,4,2023-04-01,Rancho Viejo-Taxco,98595.0,7216.0,2894.0,187.0,,2365.0,466.0,38.0,154.0,103.0,,,,112018.0,105811.0,3081.0,3126.0,112018.0
2023,4,2023-04-01,La Rumorosa-Tecate,259167.0,1380.0,8291.0,2421.0,24.0,9409.0,4106.0,1892.0,35424.0,2248.0,699.0,182.0,11962.0,337205.0,260547.0,10736.0,65922.0,337205.0
2023,4,2023-04-01,Salina Cruz-La Ventosa,126356.0,3591.0,1464.0,737.0,,7206.0,5263.0,667.0,5866.0,3485.0,172.0,142.0,8203.0,163152.0,129947.0,2201.0,31004.0,163152.0
2023,4,2023-04-01,Chamapa-Lecheria,2886254.0,126629.0,21212.0,745.0,2.0,108899.0,54825.0,4170.0,61322.0,5779.0,188.0,28.0,7922.0,3277975.0,3012883.0,21959.0,243133.0,3277975.0
2023,4,2023-04-01,Estacion Don-Nogales,1054643.0,5853.0,45204.0,29550.0,19.0,43163.0,31383.0,19676.0,307001.0,35070.0,4708.0,839.0,128595.0,1705704.0,1060496.0,74773.0,570435.0,1705704.0
2023,4,2023-04-01,Durango-Mazatlan,350104.0,27099.0,11465.0,6270.0,3.0,10790.0,15888.0,2041.0,52513.0,7022.0,2511.0,1071.0,43225.0,530002.0,377203.0,17738.0,135061.0,530002.0
2023,4,2023-04-01,Lagos de Moreno-San Luis Potosi,83524.0,1258.0,2681.0,603.0,,6635.0,6636.0,1560.0,52126.0,5986.0,1258.0,168.0,23461.0,185896.0,84782.0,3284.0,97830.0,185896.0
2023,4,2023-04-01,Libramiento Amecameca-Nepantla,318058.0,6748.0,2670.0,225.0,,11567.0,9829.0,1520.0,14073.0,2907.0,115.0,59.0,4702.0,372473.0,324806.0,2895.0,44772.0,372473.0
2023,4,2023-04-01,Aeropuerto Los Cabos-San Jose del Cabo-Cabo San Lucas,318418.0,531.0,1849.0,203.0,3.0,2475.0,679.0,83.0,1248.0,690.0,57.0,8.0,991.0,327235.0,318949.0,2055.0,6231.0,327235.0
2023,4,2023-04-01,Libramiento Poniente de Acapulco,60668.0,1421.0,884.0,607.0,,1664.0,2412.0,444.0,1199.0,848.0,10.0,10.0,211.0,70378.0,62089.0,1491.0,6798.0,70378.0
2023,4,2023-04-01,Puente el Zacatal,104412.0,1596.0,6124.0,2073.0,,9081.0,7371.0,1417.0,22888.0,3956.0,256.0,78.0,12755.0,172007.0,106008.0,8197.0,57802.0,172007.0
2023,5,2023-05-01,Cuernavaca-Acapulco,2388702.0,111050.0,73337.0,26273.0,82.0,64740.0,54728.0,8137.0,50152.0,18572.0,575.0,375.0,19245.0,2815968.0,2499752.0,99692.0,216524.0,2815968.0
2023,5,2023-05-01,Cordoba-Veracruz,681028.0,20946.0,29855.0,7709.0,22.0,50133.0,55683.0,8630.0,126517.0,28754.0,3455.0,704.0,109991.0,1123427.0,701974.0,37586.0,383867.0,1123427.0
2023,5,2023-05-01,La Tinaja-Cosoleacaque,402702.0,7604.0,31496.0,14468.0,4.0,46601.0,63356.0,14468.0,188109.0,45842.0,4475.0,1716.0,132191.0,953032.0,410306.0,45968.0,496758.0,953032.0
2023,5,2023-05-01,Lib Noreste de Queretaro,237704.0,1630.0,6434.0,2932.0,9.0,43177.0,35735.0,5901.0,225346.0,23057.0,1265.0,154.0,39481.0,622825.0,239334.0,9375.0,374116.0,622825.0
2023,5,2023-05-01,Libramiento Oriente de Saltillo,139385.0,1532.0,7332.0,6559.0,469.0,26923.0,15800.0,3575.0,245803.0,20603.0,1983.0,693.0,33913.0,504570.0,140917.0,14360.0,349293.0,504570.0
2023,5,2023-05-01,La Carbonera-Puerto Mexico,158916.0,1294.0,14075.0,11050.0,7.0,25589.0,13525.0,4694.0,267107.0,21720.0,1800.0,475.0,34386.0,554638.0,160210.0,25132.0,369296.0,554638.0
2023,5,2023-05-01,Libramiento Poniente de Tampico,249172.0,10239.0,1185.0,159.0,2.0,18588.0,15432.0,2542.0,33219.0,11211.0,821.0,136.0,28524.0,371230.0,259411.0,1346.0,110473.0,371230.0
2023,5,2023-05-01,Champoton-Campeche,179350.0,5075.0,4936.0,1307.0,1.0,11304.0,13499.0,2743.0,31397.0,8468.0,583.0,123.0,19410.0,278196.0,184425.0,6244.0,87527.0,278196.0
2023,5,2023-05-01,Gomez Palacio-Corralitos,102432.0,530.0,13408.0,8252.0,2.0,8791.0,10454.0,9139.0,98410.0,22120.0,3816.0,1290.0,31400.0,310044.0,102962.0,21662.0,185420.0,310044.0
2023,5,2023-05-01,Torreon-Saltillo,220186.0,1426.0,20184.0,13199.0,,11654.0,5931.0,6436.0,119959.0,24384.0,4832.0,723.0,53741.0,482655.0,221612.0,33383.0,227660.0,482655.0
2023,5,2023-05-01,Tihuatlan-Gutierrez Zamora,115977.0,1441.0,3198.0,1481.0,8.0,6700.0,7728.0,1738.0,18533.0,6078.0,314.0,71.0,11659.0,174926.0,117418.0,4687.0,52821.0,174926.0
2023,5,2023-05-01,Agua Dulce-Cardenas,156295.0,1805.0,6417.0,3389.0,1.0,18595.0,19463.0,4503.0,66120.0,15863.0,1640.0,518.0,44691.0,339300.0,158100.0,9807.0,171393.0,339300.0
2023,5,2023-05-01,Las Choapas-Ocozocoautla,234719.0,5724.0,12716.0,5103.0,4.0,30314.0,32377.0,4154.0,63122.0,11730.0,1500.0,835.0,42580.0,444878.0,240443.0,17823.0,186612.0,444878.0
2023,5,2023-05-01,Mexico-Cuernavaca,803719.0,21419.0,34248.0,11854.0,24.0,27288.0,19670.0,2295.0,28213.0,5794.0,463.0,110.0,7241.0,962338.0,825138.0,46126.0,91074.0,962338.0
2023,5,2023-05-01,Puente de Ixtla-Iguala,93358.0,1183.0,5433.0,515.0,,7740.0,10327.0,1525.0,5716.0,3818.0,28.0,24.0,1528.0,131195.0,94541.0,5948.0,30706.0,131195.0
2023,5,2023-05-01,La Pera-Cuautla,799272.0,18452.0,23130.0,1359.0,3.0,23206.0,18783.0,1695.0,18903.0,4394.0,385.0,240.0,7506.0,917328.0,817724.0,24492.0,75112.0,917328.0
2023,5,2023-05-01,Zacapalco-Rancho Viejo,49711.0,2365.0,2150.0,163.0,,1570.0,520.0,159.0,159.0,104.0,,1.0,2.0,56904.0,52076.0,2313.0,2515.0,56904.0
2023,5,2023-05-01,Mexico-Queretaro,2590675.0,21104.0,122805.0,42999.0,37.0,225854.0,196798.0,25528.0,617661.0,57666.0,7126.0,2565.0,136953.0,4047771.0,2611779.0,165841.0,1270151.0,4047771.0
2023,5,2023-05-01,Mexico-Puebla,3612072.0,51063.0,132446.0,29852.0,242.0,183443.0,138314.0,11033.0,264741.0,29803.0,3696.0,1676.0,93087.0,4551468.0,3663135.0,162540.0,725793.0,4551468.0
2023,5,2023-05-01,Queretaro-Irapuato,1261255.0,7734.0,42052.0,21273.0,22.0,127361.0,122085.0,14217.0,352180.0,41485.0,8458.0,1174.0,102995.0,2102291.0,1268989.0,63347.0,769955.0,2102291.0
2023,5,2023-05-01,Puebla-Acatzingo,1070094.0,10322.0,60328.0,10294.0,137.0,71772.0,70280.0,7041.0,125790.0,20844.0,2933.0,1083.0,69629.0,1520547.0,1080416.0,70759.0,369372.0,1520547.0
2023,5,2023-05-01,Acatzingo-Cd Mendoza,266556.0,2571.0,16277.0,6432.0,19.0,28750.0,42708.0,3906.0,90944.0,14184.0,2350.0,889.0,58605.0,534191.0,269127.0,22728.0,242336.0,534191.0
2023,5,2023-05-01,Cd Mendoza-Cordoba,92143.0,3800.0,5303.0,973.0,,6472.0,7862.0,856.0,12237.0,2394.0,363.0,223.0,8586.0,141212.0,95943.0,6276.0,38993.0,141212.0
2023,5,2023-05-01,Tehuacan-Oaxaca,658618.0,12848.0,37098.0,11219.0,28.0,47317.0,51601.0,4197.0,50345.0,11538.0,1993.0,1024.0,30115.0,917941.0,671466.0,48345.0,198130.0,917941.0
2023,5,2023-05-01,Tijuana-Ensenada,861603.0,5218.0,14966.0,1373.0,63.0,25867.0,10022.0,2240.0,71686.0,3973.0,382.0,608.0,21576.0,1019577.0,866821.0,16402.0,136354.0,1019577.0
2023,5,2023-05-01,Rancho Viejo-Taxco,83012.0,7113.0,2883.0,202.0,,2341.0,468.0,43.0,139.0,114.0,,,,96315.0,90125.0,3085.0,3105.0,96315.0
2023,5,2023-05-01,La Rumorosa-Tecate,240031.0,1598.0,8330.0,2238.0,22.0,10251.0,4599.0,2048.0,38890.0,2407.0,818.0,203.0,13622.0,325057.0,241629.0,10590.0,72838.0,325057.0
2023,5,2023-05-01,Salina Cruz-La Ventosa,98171.0,3473.0,1253.0,630.0,,8005.0,5415.0,593.0,5455.0,3320.0,122.0,149.0,8441.0,135027.0,101644.0,1883.0,31500.0,135027.0
2023,5,2023-05-01,Chamapa-Lecheria,3181556.0,134799.0,25703.0,829.0,1.0,123795.0,64314.0,4891.0,67437.0,6388.0,195.0,26.0,8721.0,3618655.0,3316355.0,26533.0,275767.0,3618655.0
2023,5,2023-05-01,Estacion Don-Nogales,900425.0,3775.0,44930.0,28846.0,9.0,47746.0,35714.0,23845.0,319435.0,41361.0,5489.0,1025.0,129571.0,1582171.0,904200.0,73785.0,604186.0,1582171.0
2023,5,2023-05-01,Durango-Mazatlan,261225.0,3309.0,12046.0,6851.0,1.0,11854.0,10969.0,2263.0,53079.0,8250.0,2749.0,1182.0,44735.0,418513.0,264534.0,18898.0,135081.0,418513.0
2023,5,2023-05-01,Lagos de Moreno-San Luis Potosi,65201.0,336.0,2264.0,487.0,2.0,7576.0,6562.0,1744.0,55639.0,6711.0,1487.0,303.0,25573.0,173885.0,65537.0,2753.0,105595.0,173885.0
2023,5,2023-05-01,Libramiento Amecameca-Nepantla,249756.0,5433.0,2774.0,301.0,1.0,11854.0,9602.0,1799.0,15241.0,3339.0,145.0,97.0,4148.0,304490.0,255189.0,3076.0,46225.0,304490.0
2023,5,2023-05-01,Aeropuerto Los Cabos-San Jose del Cabo-Cabo San Lucas,310253.0,549.0,1712.0,120.0,1.0,2636.0,778.0,153.0,1380.0,784.0,63.0,13.0,956.0,319398.0,310802.0,1833.0,6763.0,319398.0
2023,5,2023-05-01,Libramiento Poniente de Acapulco,48834.0,1296.0,728.0,544.0,,1946.0,2735.0,478.0,1309.0,835.0,9.0,7.0,237.0,58958.0,50130.0,1272.0,7556.0,58958.0
2023,5,2023-05-01,Puente el Zacatal,78501.0,1249.0,5748.0,2046.0,,10316.0,8095.0,1676.0,24370.0,4393.0,284.0,103.0,12676.0,149457.0,79750.0,7794.0,61913.0,149457.0
2023,6,2023-06-01,Cuernavaca-Acapulco,2184350.0,99464.0,65339.0,23316.0,53.0,63488.0,51285.0,8002.0,50085.0,18823.0,618.0,392.0,19034.0,2584249.0,2283814.0,88708.0,211727.0,2584249.0
2023,6,2023-06-01,Cordoba-Veracruz,652190.0,23000.0,27128.0,7110.0,8.0,49963.0,53549.0,8396.0,124456.0,28140.0,3530.0,1039.0,107380.0,1085889.0,675190.0,34246.0,376453.0,1085889.0
2023,6,2023-06-01,La Tinaja-Cosoleacaque,360653.0,6973.0,28371.0,12742.0,5.0,44956.0,58879.0,13868.0,181769.0,42692.0,4742.0,1906.0,127064.0,884620.0,367626.0,41118.0,475876.0,884620.0
2023,6,2023-06-01,Lib Noreste de Queretaro,219029.0,1468.0,5191.0,2903.0,7.0,42241.0,38072.0,5615.0,216547.0,23576.0,1380.0,163.0,37735.0,593927.0,220497.0,8101.0,365329.0,593927.0
2023,6,2023-06-01,Libramiento Oriente de Saltillo,138239.0,1418.0,5874.0,5448.0,2.0,28017.0,17558.0,3667.0,238801.0,20226.0,2201.0,549.0,30416.0,492416.0,139657.0,11324.0,341435.0,492416.0
2023,6,2023-06-01,La Carbonera-Puerto Mexico,155733.0,993.0,13726.0,10802.0,2.0,25317.0,13824.0,4455.0,255425.0,20891.0,1903.0,415.0,31236.0,534722.0,156726.0,24530.0,353466.0,534722.0
2023,6,2023-06-01,Libramiento Poniente de Tampico,239740.0,10434.0,1080.0,173.0,3.0,18278.0,13808.0,2535.0,31972.0,11597.0,966.0,166.0,30170.0,360922.0,250174.0,1256.0,109492.0,360922.0
2023,6,2023-06-01,Champoton-Campeche,174809.0,4796.0,4771.0,1274.0,1.0,11275.0,15258.0,2714.0,32557.0,9660.0,567.0,89.0,19044.0,276815.0,179605.0,6046.0,91164.0,276815.0
2023,6,2023-06-01,Gomez Palacio-Corralitos,99263.0,397.0,13681.0,8553.0,2.0,9186.0,11801.0,8018.0,103839.0,21575.0,3110.0,587.0,28156.0,308168.0,99660.0,22236.0,186272.0,308168.0
2023,6,2023-06-01,Torreon-Saltillo,219548.0,895.0,19213.0,12625.0,1.0,11561.0,6425.0,6570.0,117918.0,24256.0,3704.0,545.0,44660.0,467921.0,220443.0,31839.0,215639.0,467921.0
2023,6,2023-06-01,Tihuatlan-Gutierrez Zamora,104756.0,1516.0,2860.0,1249.0,7.0,6334.0,7378.0,1740.0,17853.0,6437.0,346.0,78.0,11332.0,161886.0,106272.0,4116.0,51498.0,161886.0
2023,6,2023-06-01,Agua Dulce-Cardenas,148914.0,1643.0,6707.0,3309.0,1.0,18311.0,19166.0,4408.0,67737.0,14347.0,1598.0,526.0,42223.0,328890.0,150557.0,10017.0,168316.0,328890.0
2023,6,2023-06-01,Las Choapas-Ocozocoautla,221603.0,5639.0,11765.0,4606.0,,30470.0,31979.0,4100.0,61555.0,11638.0,1407.0,932.0,41417.0,427111.0,227242.0,16371.0,183498.0,427111.0
2023,6,2023-06-01,Mexico-Cuernavaca,734896.0,21606.0,30515.0,10572.0,30.0,26071.0,18927.0,2288.0,28255.0,5923.0,531.0,82.0,7199.0,886895.0,756502.0,41117.0,89276.0,886895.0
2023,6,2023-06-01,Puente de Ixtla-Iguala,84412.0,1158.0,4753.0,473.0,,7490.0,9515.0,1361.0,5131.0,3479.0,32.0,8.0,1366.0,119178.0,85570.0,5226.0,28382.0,119178.0
2023,6,2023-06-01,La Pera-Cuautla,850627.0,21928.0,21116.0,1182.0,25.0,24441.0,15022.0,1751.0,19392.0,4535.0,367.0,213.0,7910.0,968509.0,872555.0,22323.0,73631.0,968509.0
2023,6,2023-06-01,Zacapalco-Rancho Viejo,45336.0,2663.0,1840.0,101.0,,1613.0,550.0,156.0,120.0,116.0,,,3.0,52498.0,47999.0,1941.0,2558.0,52498.0
2023,6,2023-06-01,Mexico-Queretaro,2457900.0,21301.0,112056.0,38770.0,53.0,224658.0,194953.0,25957.0,607305.0,57454.0,7009.0,2695.0,132634.0,3882745.0,2479201.0,150879.0,1252665.0,3882745.0
2023,6,2023-06-01,Mexico-Puebla,3438759.0,51341.0,122615.0,25963.0,220.0,183315.0,135303.0,11842.0,266185.0,29272.0,3558.0,1636.0,92148.0,4362157.0,3490100.0,148798.0,723259.0,4362157.0
2023,6,2023-06-01,Queretaro-Irapuato,1199496.0,7808.0,36148.0,18166.0,10.0,128310.0,118081.0,13505.0,349731.0,41006.0,7561.0,1288.0,101014.0,2022124.0,1207304.0,54324.0,760496.0,2022124.0
2023,6,2023-06-01,Puebla-Acatzingo,1058666.0,12018.0,57749.0,9324.0,202.0,72808.0,70487.0,7181.0,127399.0,20904.0,2913.0,972.0,69585.0,1510208.0,1070684.0,67275.0,372249.0,1510208.0
2023,6,2023-06-01,Acatzingo-Cd Mendoza,253823.0,3391.0,14520.0,5527.0,25.0,28717.0,39430.0,3898.0,89399.0,13744.0,2456.0,898.0,59988.0,515816.0,257214.0,20072.0,238530.0,515816.0
2023,6,2023-06-01,Cd Mendoza-Cordoba,,,,,,,,,,,,,,,,,,
2023,6,2023-06-01,Tehuacan-Oaxaca,605141.0,10440.0,33066.0,9147.0,28.0,45989.0,50866.0,4276.0,51871.0,12541.0,2098.0,1138.0,28748.0,855349.0,615581.0,42241.0,197527.0,855349.0
2023,6,2023-06-01,Tijuana-Ensenada,887287.0,4401.0,14615.0,1287.0,48.0,26030.0,9701.0,2361.0,72928.0,4356.0,406.0,653.0,23096.0,1047169.0,891688.0,15950.0,139531.0,1047169.0
2023,6,2023-06-01,Rancho Viejo-Taxco,74824.0,7255.0,2430.0,111.0,,2346.0,546.0,57.0,147.0,121.0,,,,87837.0,82079.0,2541.0,3217.0,87837.0
2023,6,2023-06-01,La Rumorosa-Tecate,239350.0,1146.0,7986.0,2213.0,28.0,10232.0,4451.0,1937.0,37693.0,2501.0,918.0,211.0,14860.0,323526.0,240496.0,10227.0,72803.0,323526.0
2023,6,2023-06-01,Salina Cruz-La Ventosa,84660.0,3301.0,937.0,422.0,1.0,7290.0,4918.0,609.0,5648.0,3294.0,174.0,130.0,6546.0,117930.0,87961.0,1360.0,28609.0,117930.0
2023,6,2023-06-01,Chamapa-Lecheria,3078490.0,141815.0,23769.0,612.0,3.0,123890.0,62358.0,4562.0,66412.0,5876.0,191.0,20.0,8145.0,3516143.0,3220305.0,24384.0,271454.0,3516143.0
2023,6,2023-06-01,Estacion Don-Nogales,875388.0,3107.0,41484.0,28459.0,1.0,47395.0,31972.0,20847.0,306327.0,36435.0,4944.0,900.0,111419.0,1508678.0,878495.0,69944.0,560239.0,1508678.0
2023,6,2023-06-01,Durango-Mazatlan,265166.0,3060.0,12302.0,7388.0,2.0,11339.0,9673.0,2152.0,52986.0,8579.0,2690.0,1142.0,39566.0,416045.0,268226.0,19692.0,128127.0,416045.0
2023,6,2023-06-01,Lagos de Moreno-San Luis Potosi,61982.0,430.0,2006.0,389.0,1.0,7441.0,7047.0,1849.0,53590.0,7106.0,1421.0,256.0,25574.0,169092.0,62412.0,2396.0,104284.0,169092.0
2023,6,2023-06-01,Libramiento Amecameca-Nepantla,232809.0,5013.0,2180.0,171.0,,11280.0,9009.0,1696.0,14171.0,2960.0,145.0,89.0,4086.0,283609.0,237822.0,2351.0,43436.0,283609.0
2023,6,2023-06-01,Aeropuerto Los Cabos-San Jose del Cabo-Cabo San Lucas,303988.0,466.0,1707.0,137.0,1.0,2771.0,877.0,104.0,1345.0,856.0,73.0,4.0,961.0,313290.0,304454.0,1845.0,6991.0,313290.0
2023,6,2023-06-01,Libramiento Poniente de Acapulco,43166.0,1200.0,709.0,504.0,1.0,1720.0,2436.0,534.0,1543.0,1065.0,4.0,12.0,210.0,53104.0,44366.0,1214.0,7524.0,53104.0
2023,6,2023-06-01,Puente el Zacatal,75985.0,1220.0,5626.0,2005.0,1.0,10284.0,8305.0,1610.0,24280.0,4032.0,237.0,93.0,11905.0,145583.0,77205.0,7632.0,60746.0,145583.0
2023,7,2023-07-01,Cuernavaca-Acapulco,2540565.0,93841.0,61361.0,25889.0,78.0,62755.0,48245.0,7798.0,47860.0,17197.0,583.0,368.0,18787.0,2925327.0,2634406.0,87328.0,203593.0,2925327.0
2023,7,2023-07-01,Cordoba-Veracruz,719130.0,24437.0,32813.0,9371.0,7.0,49475.0,52722.0,8653.0,125677.0,27079.0,3581.0,1228.0,104984.0,1159157.0,743567.0,42191.0,373399.0,1159157.0
2023,7,2023-07-01,La Tinaja-Cosoleacaque,448512.0,8665.0,36288.0,16123.0,9.0,46523.0,60816.0,14260.0,181038.0,42134.0,4806.0,1975.0,130305.0,991454.0,457177.0,52420.0,481857.0,991454.0
2023,7,2023-07-01,Lib Noreste de Queretaro,236731.0,1751.0,5805.0,3071.0,14.0,39422.0,35389.0,5587.0,208424.0,21787.0,1207.0,174.0,36563.0,595925.0,238482.0,8890.0,348553.0,595925.0
2023,7,2023-07-01,Libramiento Oriente de Saltillo,191838.0,2322.0,5404.0,6671.0,5.0,29402.0,16796.0,3711.0,228538.0,19404.0,1991.0,573.0,30185.0,536840.0,194160.0,12080.0,330600.0,536840.0
2023,7,2023-07-01,La Carbonera-Puerto Mexico,209727.0,1676.0,14877.0,12429.0,5.0,25040.0,12957.0,4353.0,248181.0,20095.0,1812.0,444.0,31395.0,582991.0,211403.0,27311.0,344277.0,582991.0
2023,7,2023-07-01,Libramiento Poniente de Tampico,256964.0,11498.0,1831.0,291.0,3.0,18784.0,11656.0,2613.0,32542.0,11414.0,901.0,209.0,32178.0,380884.0,268462.0,2125.0,110297.0,380884.0
2023,7,2023-07-01,Champoton-Campeche,199019.0,4933.0,5742.0,1611.0,1.0,11265.0,16270.0,2711.0,32178.0,8922.0,444.0,99.0,19366.0,302561.0,203952.0,7354.0,91255.0,302561.0
2023,7,2023-07-01,Gomez Palacio-Corralitos,140164.0,1258.0,16112.0,9579.0,13.0,8720.0,15118.0,8260.0,105254.0,22669.0,2968.0,437.0,29179.0,359731.0,141422.0,25704.0,192605.0,359731.0
2023,7,2023-07-01,Torreon-Saltillo,269934.0,1298.0,20232.0,13795.0,4.0,11093.0,7542.0,6580.0,114557.0,23263.0,3173.0,420.0,42678.0,514569.0,271232.0,34031.0,209306.0,514569.0
2023,7,2023-07-01,Tihuatlan-Gutierrez Zamora,133692.0,1921.0,3831.0,1531.0,4.0,6457.0,6404.0,1702.0,17406.0,6457.0,299.0,65.0,11404.0,191173.0,135613.0,5366.0,50194.0,191173.0
2023,7,2023-07-01,Agua Dulce-Cardenas,176675.0,1716.0,8210.0,3940.0,,18675.0,19907.0,4459.0,66886.0,14327.0,1605.0,434.0,41299.0,358133.0,178391.0,12150.0,167592.0,358133.0
2023,7,2023-07-01,Las Choapas-Ocozocoautla,247727.0,5245.0,13758.0,5811.0,2.0,28778.0,32168.0,4166.0,60058.0,10885.0,1337.0,868.0,41142.0,451945.0,252972.0,19571.0,179402.0,451945.0
2023,7,2023-07-01,Mexico-Cuernavaca,847609.0,23044.0,32150.0,12199.0,38.0,26068.0,18502.0,2532.0,27079.0,6088.0,526.0,128.0,7203.0,1003166.0,870653.0,44387.0,88126.0,1003166.0
2023,7,2023-07-01,Puente de Ixtla-Iguala,92710.0,1098.0,5302.0,364.0,,6829.0,8476.0,1386.0,4899.0,3294.0,23.0,14.0,1439.0,125834.0,93808.0,5666.0,26360.0,125834.0
2023,7,2023-07-01,La Pera-Cuautla,983141.0,24216.0,21171.0,1043.0,20.0,23139.0,11643.0,1592.0,18109.0,3880.0,397.0,193.0,7817.0,1096361.0,1007357.0,22234.0,66770.0,1096361.0
2023,7,2023-07-01,Zacapalco-Rancho Viejo,54116.0,2929.0,2283.0,159.0,,1489.0,526.0,183.0,126.0,108.0,,1.0,,61920.0,57045.0,2442.0,2433.0,61920.0
2023,7,2023-07-01,Mexico-Queretaro,2725510.0,22493.0,121714.0,43323.0,31.0,224613.0,193064.0,24918.0,604854.0,57306.0,6855.0,2372.0,134678.0,4161731.0,2748003.0,165068.0,1248660.0,4161731.0
2023,7,2023-07-01,Mexico-Puebla,3790598.0,51450.0,134770.0,30846.0,286.0,186573.0,136662.0,11560.0,263999.0,29050.0,4375.0,1583.0,94559.0,4736311.0,3842048.0,165902.0,728361.0,4736311.0
2023,7,2023-07-01,Queretaro-Irapuato,1293214.0,8063.0,41887.0,20818.0,23.0,125696.0,115409.0,14744.0,339674.0,40762.0,7939.0,1373.0,105600.0,2115202.0,1301277.0,62728.0,751197.0,2115202.0
2023,7,2023-07-01,Puebla-Acatzingo,1142306.0,10018.0,63959.0,10769.0,248.0,70489.0,68242.0,6496.0,124637.0,20430.0,3306.0,886.0,70887.0,1592673.0,1152324.0,74976.0,365373.0,1592673.0
2023,7,2023-07-01,Acatzingo-Cd Mendoza,294123.0,2259.0,18269.0,6708.0,22.0,28318.0,39769.0,3866.0,88859.0,14090.0,2434.0,900.0,61423.0,561040.0,296382.0,24999.0,239659.0,561040.0
2023,7,2023-07-01,Cd Mendoza-Cordoba,,,,,,,,,,,,,,,,,,
2023,7,2023-07-01,Tehuacan-Oaxaca,786650.0,10321.0,41585.0,12169.0,38.0,47246.0,51339.0,4632.0,54209.0,13567.0,2207.0,1184.0,29243.0,1054390.0,796971.0,53792.0,203627.0,1054390.0
2023,7,2023-07-01,Tijuana-Ensenada,1048747.0,6120.0,14544.0,1449.0,82.0,25526.0,9584.0,1910.0,72358.0,3885.0,362.0,508.0,21249.0,1206324.0,1054867.0,16075.0,135382.0,1206324.0
2023,7,2023-07-01,Rancho Viejo-Taxco,88001.0,7311.0,2936.0,213.0,,1969.0,501.0,71.0,134.0,96.0,,,,101232.0,95312.0,3149.0,2771.0,101232.0
2023,7,2023-07-01,La Rumorosa-Tecate,132953.0,472.0,4221.0,1245.0,10.0,4870.0,2181.0,981.0,18797.0,1258.0,431.0,118.0,7424.0,174961.0,133425.0,5476.0,36060.0,174961.0
2023,7,2023-07-01,Salina Cruz-La Ventosa,108188.0,3362.0,1602.0,630.0,1.0,7466.0,5309.0,659.0,6111.0,4545.0,415.0,210.0,7960.0,146458.0,111550.0,2233.0,32675.0,146458.0
